S. No.,tracking_id,cluster,lat,lng
2848,UID1000189605,2,12.9626,77.5437
2849,UID1000189606,2,12.9677712,77.5361308
2850,UID1000189607,2,12.9619579,77.5498844
2851,UID1000189608,2,12.9682638,77.5363123
2852,UID1000189609,2,12.9895,77.5325
2853,UID1000189610,2,12.9895,77.5325
2854,UID1000189611,2,12.9749,77.5173
2855,UID1000189612,2,12.99,77.5302
2856,UID1000189613,2,12.9888,77.5261
2857,UID1000189615,2,12.9786,77.5374
2858,UID1000189617,2,12.9724,77.5456
2859,UID1000189618,2,12.9724463,77.5409747
2860,UID1000189620,2,12.9674,77.5469
2861,UID1000189621,2,12.9674,77.5468
2862,UID1000189622,2,12.9691,77.5458
2863,UID1000189623,2,12.9696,77.5471
2864,UID1000189624,2,12.9721,77.5412
2865,UID1000189625,2,12.9655,77.526
2866,UID1000189627,2,12.9551,77.5385
2867,UID1000189628,2,12.9557,77.5383
2868,UID1000189630,2,12.9595,77.5403
2869,UID1000189632,2,12.9577,77.5399
2870,UID1000189633,2,12.9552,77.5405
2871,UID1000189634,2,12.978,77.5595
2872,UID1000189635,2,12.9766151,77.5611308
2873,UID1000189636,2,12.9762,77.5613
2874,UID1000189637,2,12.976599,77.56122
2875,UID1000189638,2,12.9767413,77.5611326
2876,UID1000189787,2,12.9704828,77.5568377
2877,UID1000189788,2,12.9696442,77.5565341
2878,UID1000189789,2,12.9700749,77.5572759
2879,UID1000189790,2,12.9710993,77.5568968
2880,UID1000189791,2,12.9717754,77.5547734
2881,UID1000189792,2,12.970866,77.5577289
2882,UID1000189793,2,12.9718333,77.5540871
2883,UID1000189794,2,12.972,77.5539
2884,UID1000189795,2,12.9700627,77.5510681
2885,UID1000189796,2,12.9711445,77.5520035
2886,UID1000189797,2,12.9714309,77.549443
2887,UID1000189798,2,12.9725,77.5499
2888,UID1000189799,2,12.9720624,77.5542711
2889,UID1000189805,2,12.956,77.5313
2890,UID1000189806,2,12.9549,77.5316
2891,UID1000189807,2,12.9536,77.5334
2892,UID1000189808,2,12.9526,77.5278
2893,UID1000189809,2,12.9516,77.5278
2894,UID1000189928,2,12.9721,77.5553
2895,UID1000189929,2,12.9749,77.5173
2896,UID1000189930,2,12.9715,77.554
2897,UID1000189931,2,12.9696,77.5592
2898,UID1000189932,2,12.9693,77.5592
2899,UID1000189933,2,12.9722423,77.5552344
2900,UID1000189934,2,12.9604,77.5457
2901,UID1000189935,2,12.9625875,77.5438302
2902,UID1000189936,2,12.9603,77.5469
2903,UID1000189937,2,12.9603,77.5467
2904,UID1000189938,2,12.9615,77.5471
2905,UID1000189939,2,12.9581,77.5452
2906,UID1000189942,2,12.9693024,77.5477078
2907,UID1000189943,2,12.9663,77.5558
2908,UID1000189944,2,12.9664,77.5558
2909,UID1000189945,2,12.9668,77.5541
2910,UID1000189946,2,12.9717087,77.5470716
2911,UID1000189947,2,12.9673,77.5533
2912,UID1000189948,2,12.9634008,77.5345441
2913,UID1000189950,2,12.9664096,77.5411208
2914,UID1000189953,2,12.9894,77.5249
2915,UID1000189957,2,12.9654,77.555
2916,UID1000189958,2,12.9629,77.5586
2917,UID1000189959,2,12.9635,77.557
2918,UID1000189967,2,12.9975,77.5249
2919,UID1000189968,2,12.9971,77.5267
2920,UID1000190049,2,12.9621,77.5442
2921,UID1000190050,2,12.9619,77.544
2922,UID1000190051,2,12.9614,77.544
2923,UID1000190052,2,12.9602,77.544
2924,UID1000190053,2,12.9611,77.5426
2925,UID1000190054,2,12.9593,77.5433
2926,UID1000190056,2,12.9597112,77.5423447
2927,UID1000190057,2,12.9602805,77.541472
2928,UID1000190059,2,12.9611,77.5427
2929,UID1000190060,2,12.9611,77.5426
2930,UID1000190061,2,12.9623,77.5441
2931,UID1000190062,2,12.96339,77.5440367
2932,UID1000190063,2,12.9631,77.5454
2933,UID1000190064,2,12.9639,77.5458
2934,UID1000190065,2,12.9637,77.5463
2935,UID1000190066,2,12.9635,77.5463
2936,UID1000190067,2,12.9595868,77.5424914
2937,UID1000190068,2,12.9635,77.5483
2938,UID1000190069,2,12.963,77.5475
2939,UID1000190070,2,12.9629,77.5461
2940,UID1000190071,2,12.975,77.5172
2941,UID1000190072,2,12.9973,77.5261
2942,UID1000190073,2,12.9564,77.5312
2943,UID1000190074,2,12.9556,77.5312
2944,UID1000190075,2,12.9536,77.5335
2945,UID1000190077,2,12.9523,77.5277
2946,UID1000190079,2,12.9655,77.5259
2947,UID1000190080,2,12.96,77.5422
2948,UID1000190081,2,12.9753,77.5256
2949,UID1000190083,2,12.9794,77.5295
2950,UID1000190084,2,12.9802,77.5297
2951,UID1000190093,2,12.9525,77.5372
2952,UID1000190094,2,12.9563359,77.5316283
2953,UID1000190095,2,12.9522875,77.5343342
2954,UID1000190096,2,12.952392,77.5340119
2955,UID1000190097,2,12.9551,77.534
2956,UID1000190098,2,12.9523,77.5355
2957,UID1000190099,2,12.952234,77.5364824
2958,UID1000190100,2,12.9597867,77.5314631
2959,UID1000190101,2,12.9601928,77.5306271
2960,UID1000190102,2,12.9575685,77.5292491
2961,UID1000190104,2,12.9590904,77.529311
2962,UID1000190143,2,12.9511,77.5257
2963,UID1000190144,2,12.9502,77.5258
2964,UID1000190205,2,12.9651,77.5495
2965,UID1000190206,2,12.9671854,77.5513685
2966,UID1000190207,2,12.9672,77.5519
2967,UID1000190208,2,12.9662,77.552
2968,UID1000190209,2,12.9662427,77.5524552
2969,UID1000190210,2,12.9662,77.5525
2970,UID1000190211,2,12.9647267,77.5535062
2971,UID1000190212,2,12.965,77.5519
2972,UID1000190213,2,12.9645708,77.5545525
2973,UID1000190214,2,12.9655609,77.5543011
2974,UID1000190215,2,12.9658411,77.553775
2975,UID1000190216,2,12.9656245,77.5539611
2976,UID1000190218,2,12.9653393,77.553125
2977,UID1000190219,2,12.9653515,77.5529806
2978,UID1000190220,2,12.9654,77.5528
2979,UID1000190221,2,12.965,77.5524
2980,UID1000190222,2,12.9682797,77.5382943
2981,UID1000190223,2,12.9794,77.5257
2982,UID1000190226,2,12.9813,77.5261
2983,UID1000190227,2,12.9814,77.5261
2984,UID1000190230,2,12.9802,77.5253
2985,UID1000190231,2,12.9825,77.5263
2986,UID1000190233,2,12.9673698,77.5449024
2987,UID1000190234,2,12.9683584,77.5456915
2988,UID1000190235,2,12.9692727,77.5452666
2989,UID1000190236,2,12.9697622,77.5470145
2990,UID1000190237,2,12.9695921,77.5479117
2991,UID1000190238,2,12.9710264,77.5492693
2992,UID1000190239,2,12.9711217,77.5493192
2993,UID1000190240,2,12.9714175,77.5493961
2994,UID1000190241,2,12.99337,77.52418
2995,UID1000190242,2,12.9767,77.5611
2996,UID1000190244,2,12.9767,77.5618
2997,UID1000190245,2,12.9656,77.5549
2998,UID1000190246,2,12.9811,77.5441
2999,UID1000190247,2,12.9825,77.5431
3000,UID1000190248,3,12.9817,77.5403
3001,UID1000190249,3,12.9818,77.5443
3002,UID1000190250,3,12.9771,77.5398
3003,UID1000190251,3,12.963,77.5413
3004,UID1000190252,3,12.959,77.5394
3005,UID1000190253,3,12.9649416,77.521018
3006,UID1000190254,3,12.9588,77.5392
3007,UID1000190255,3,12.9587,77.5392
3008,UID1000190256,3,12.9583,77.5388
3009,UID1000190257,3,12.9706858,77.5612603
3010,UID1000190258,3,12.9568637,77.5399352
3011,UID1000190286,3,12.9753,77.5592
3012,UID1000190287,3,12.9743,77.5589
3013,UID1000190288,3,12.9737929,77.5587364
3014,UID1000190290,3,12.9736773,77.5609854
3015,UID1000190292,3,12.9693444,77.5528964
3016,UID1000190293,3,12.9733,77.5616
3017,UID1000190294,3,12.9726363,77.5627607
3018,UID1000190295,3,12.9736238,77.5617247
3019,UID1000190296,3,12.9743142,77.5626617
3020,UID1000190297,3,12.9757335,77.5625783
3021,UID1000190298,3,12.9742572,77.5581881
3022,UID1000190299,3,12.9745529,77.5584071
3023,UID1000190302,3,12.9736,77.5604
3024,UID1000190305,3,12.9733,77.5599
3025,UID1000190307,3,12.9707,77.5593
3026,UID1000190310,3,12.9573621,77.5320499
3027,UID1000190311,3,12.9659165,77.5213512
3028,UID1000190313,3,12.95744,77.5326754
3029,UID1000190314,3,12.9588,77.5393
3030,UID1000190315,3,12.9577209,77.5326895
3031,UID1000190316,3,12.9588648,77.5325068
3032,UID1000190317,3,12.9583,77.5389
3033,UID1000190318,3,12.9588119,77.5324364
3034,UID1000190319,3,12.9578863,77.5322074
3035,UID1000190320,3,12.9583135,77.5323223
3036,UID1000190321,3,12.9744,77.5589
3037,UID1000190322,3,12.9715,77.5624
3038,UID1000190323,3,12.9590509,77.5293489
3039,UID1000190324,3,12.9759,77.5603
3040,UID1000190325,3,12.9762,77.5606
3041,UID1000190326,3,12.9807224,77.5425126
3042,UID1000190327,3,12.9807,77.5425
3043,UID1000190328,3,12.9808,77.5416
3044,UID1000190329,3,12.979,77.5421
3045,UID1000190330,3,12.9808,77.5416
3046,UID1000190331,3,12.9808,77.5416
3047,UID1000190332,3,12.982,77.5446
3048,UID1000190335,3,12.9691,77.5411
3049,UID1000190337,3,12.9811,77.5441
3050,UID1000190338,3,12.9622,77.5448
3051,UID1000190339,3,12.9697,77.5273
3052,UID1000190340,3,12.9619,77.5458
3053,UID1000190341,3,12.9808,77.541
3054,UID1000190342,3,12.9629,77.5425
3055,UID1000190343,3,12.9808,77.5416
3056,UID1000190344,3,12.9819,77.5443
3057,UID1000190345,3,12.9808,77.5407
3058,UID1000190346,3,12.9529,77.5312
3059,UID1000190347,3,12.9617,77.54
3060,UID1000190348,3,12.9905062,77.5235195
3061,UID1000190349,3,12.9907054,77.5230401
3062,UID1000190350,3,12.992972,77.5256123
3063,UID1000190351,3,12.9932761,77.5242877
3064,UID1000190352,3,12.9900559,77.5222481
3065,UID1000190353,3,12.9903,77.5272
3066,UID1000190354,3,12.975744,77.5170987
3067,UID1000190355,3,12.9910027,77.5252189
3068,UID1000190411,3,12.9673,77.5514
3069,UID1000190412,3,12.9666,77.5528
3070,UID1000190414,3,12.9527,77.533
3071,UID1000190610,3,12.9663683,77.5343856
3072,UID1000190611,3,12.9679362,77.5361027
3073,UID1000190612,3,12.9676,77.5358
3074,UID1000190613,3,12.9697,77.5328
3075,UID1000190614,3,12.9697117,77.5329186
3076,UID1000190615,3,12.9692265,77.5350452
3077,UID1000190616,3,12.9735524,77.537112
3078,UID1000190617,3,12.9766233,77.5148411
3079,UID1000190618,3,12.9739473,77.5359065
3080,UID1000190619,3,12.9742891,77.5351106
3081,UID1000190620,3,12.9725,77.532
3082,UID1000190621,3,12.9720262,77.5320554
3083,UID1000190622,3,12.9709371,77.5317314
3084,UID1000190623,3,12.9700508,77.5289358
3085,UID1000190625,3,12.972354,77.5284584
3086,UID1000190628,3,12.9662,77.5508
3087,UID1000190629,3,12.9619,77.5515
3088,UID1000190630,3,12.965,77.5494
3089,UID1000190789,3,12.9647,77.5332
3090,UID1000190790,3,12.9645089,77.5337762
3091,UID1000190791,3,12.9647,77.5334
3092,UID1000190792,3,12.9645,77.5326
3093,UID1000190793,3,12.9646804,77.5307344
3094,UID1000190794,3,12.9653441,77.5313731
3095,UID1000190795,3,12.9647183,77.5312456
3096,UID1000190796,3,12.9618182,77.5282589
3097,UID1000190797,3,12.9628135,77.5235546
3098,UID1000190798,3,12.9695,77.5222
3099,UID1000190799,3,12.9695382,77.5221655
3100,UID1000190800,3,12.964647,77.519257
3101,UID1000190801,3,12.9646,77.519
3102,UID1000190802,3,12.9682943,77.5213377
3103,UID1000190803,3,12.9639379,77.5198146
3104,UID1000190804,3,12.9621072,77.5206685
3105,UID1000190805,3,12.9621,77.5207
3106,UID1000190807,3,12.9655623,77.5209112
3107,UID1000190808,3,12.9669218,77.5211109
3108,UID1000190809,3,12.9680111,77.5212505
3109,UID1000190810,3,12.9685254,77.5212973
3110,UID1000190811,3,12.9684067,77.5210931
3111,UID1000190812,3,12.9661,77.5507
3112,UID1000190813,3,12.9651,77.5496
3113,UID1000190814,3,12.9647,77.5501
3114,UID1000190815,3,12.9537,77.5384
3115,UID1000190816,3,12.9536,77.541
3116,UID1000190817,3,12.9537254,77.537783
3117,UID1000190818,3,12.9557322,77.5390504
3118,UID1000190819,3,12.9581818,77.5418336
3119,UID1000190820,3,12.9576,77.5417
3120,UID1000190821,3,12.9546,77.5412
3121,UID1000191067,3,12.9534,77.5347
3122,UID1000191068,3,12.9767,77.5618
3123,UID1000191069,3,12.9771,77.562
3124,UID1000191070,3,12.9764,77.5603
3125,UID1000191071,3,12.9657,77.5549
3126,UID1000191072,3,12.967,77.5528
3127,UID1000191073,3,12.9673,77.5514
3128,UID1000191074,3,12.9666,77.5527
3129,UID1000191075,3,12.9662,77.5507
3130,UID1000191076,3,12.9647,77.5499
3131,UID1000191077,3,12.9666,77.5512
3132,UID1000191078,3,12.9668,77.5515
3133,UID1000191079,3,12.9667,77.5516
3134,UID1000191080,3,12.9715,77.554
3135,UID1000191081,3,12.9693,77.5554
3136,UID1000191082,3,12.9693,77.5554
3137,UID1000191089,3,12.9894,77.5271
3138,UID1000191090,3,12.9894,77.5273
3139,UID1000191094,3,12.9893,77.5272
3140,UID1000191097,3,12.9906,77.5261
3141,UID1000191098,3,12.991,77.5254
3142,UID1000191113,3,12.9681,77.5261
3143,UID1000191114,3,12.9812,77.5254
3144,UID1000191115,3,12.9799,77.5252
3145,UID1000191116,3,12.9797,77.5253
3146,UID1000191117,3,12.9800955,77.5257397
3147,UID1000191118,3,12.9580281,77.5405636
3148,UID1000191119,3,12.9569449,77.5416722
3149,UID1000191120,3,12.958075,77.5417965
3150,UID1000191121,3,12.9571388,77.541639
3151,UID1000191122,3,12.9530496,77.540397
3152,UID1000191123,3,12.9570535,77.5410313
3153,UID1000191124,3,12.9529756,77.5401903
3154,UID1000191125,3,12.9535,77.5335
3155,UID1000191126,3,12.9528,77.5256
3156,UID1000191127,3,12.9537,77.5335
3157,UID1000191128,3,12.954,77.5263
3158,UID1000191129,3,12.9532,77.5264
3159,UID1000191130,3,12.9531,77.5262
3160,UID1000191131,3,12.9525,77.5255
3161,UID1000191132,3,12.9518,77.5254
3162,UID1000191133,3,12.9777,77.5354
3163,UID1000191134,3,12.9768,77.5364
3164,UID1000191135,3,12.9786,77.5373
3165,UID1000191136,3,12.9797,77.5379
3166,UID1000191195,3,12.9574194,77.5325877
3167,UID1000191196,3,12.9636,77.526
3168,UID1000191197,3,12.9619965,77.5497769
3169,UID1000191198,3,12.9548141,77.5389846
3170,UID1000191199,3,12.9545904,77.5388012
3171,UID1000191200,3,12.9649,77.5255
3172,UID1000191201,3,12.9633,77.5262
3173,UID1000191206,3,12.9646,77.5259
3174,UID1000191209,3,12.9632,77.5263
3175,UID1000191214,3,12.9676483,77.5314133
3176,UID1000191216,3,12.9686,77.5483
3177,UID1000191217,3,12.9677045,77.5469282
3178,UID1000191218,3,12.9687323,77.548506
3179,UID1000191219,3,12.9709552,77.5464998
3180,UID1000191220,3,12.9687179,77.5456979
3181,UID1000191221,3,12.9681,77.5475
3182,UID1000191222,3,12.9716,77.5617
3183,UID1000191223,3,12.9716,77.5617
3184,UID1000191224,3,12.97,77.5614
3185,UID1000191225,3,12.97,77.5611
3186,UID1000191226,3,12.9693,77.5606
3187,UID1000191227,3,12.9698265,77.559142
3188,UID1000191228,3,12.9723,77.5587
3189,UID1000191349,3,12.9827,77.529
3190,UID1000191350,3,12.9705,77.5565
3191,UID1000191351,3,12.9704,77.5566
3192,UID1000191352,3,12.9721828,77.5529303
3193,UID1000191353,3,12.971926,77.5496928
3194,UID1000191354,3,12.9716171,77.552213
3195,UID1000191360,3,12.976,77.5265
3196,UID1000191361,3,12.9553,77.533
3197,UID1000191490,3,12.9596,77.5481
3198,UID1000191492,3,12.9600815,77.5506941
3199,UID1000191493,3,12.9596954,77.5504576
3200,UID1000191494,3,12.9616,77.5503
3201,UID1000191495,3,12.9608,77.5489
3202,UID1000191496,3,12.9600824,77.5481132
3203,UID1000191497,3,12.962,77.5468
3204,UID1000191498,3,12.9605533,77.5463121
3205,UID1000191499,3,12.9604,77.5463
3206,UID1000191500,3,12.9603976,77.5463669
3207,UID1000191501,3,12.9602164,77.5465079
3208,UID1000191502,3,12.9604287,77.5464149
3209,UID1000191503,3,12.9593,77.5468
3210,UID1000191504,3,12.9572861,77.5460842
3211,UID1000191505,3,12.9563442,77.5452364
3212,UID1000191506,3,12.9563434,77.5450809
3213,UID1000191507,3,12.9576737,77.5452465
3214,UID1000191508,3,12.9581033,77.5461448
3215,UID1000191509,3,12.9602,77.5481
3216,UID1000191511,3,12.97,77.5613
3217,UID1000191512,3,12.9684,77.563
3218,UID1000191513,3,12.968,77.5632
3219,UID1000191514,3,12.968,77.5632
3220,UID1000191515,3,12.9678,77.5622
3221,UID1000191516,3,12.9761,77.5617
3222,UID1000191517,3,12.9681,77.562
3223,UID1000191518,3,12.9716,77.5481
3224,UID1000191519,3,12.9695,77.55
3225,UID1000191520,3,12.9694,77.5498
3226,UID1000191521,3,12.9693,77.5487
3227,UID1000191600,3,12.9663,77.5556
3228,UID1000191601,3,12.9672,77.5517
3229,UID1000191602,3,12.9669,77.5549
3230,UID1000191603,3,12.9671,77.5539
3231,UID1000191604,3,12.9674219,77.5532389
3232,UID1000191605,3,12.9675,77.5527
3233,UID1000191606,3,12.9688744,77.5482068
3234,UID1000191607,3,12.966,77.5543
3235,UID1000191608,3,12.9653,77.5568
3236,UID1000191609,3,12.9636331,77.5566794
3237,UID1000191610,3,12.9668377,77.5547195
3238,UID1000191611,3,12.9644,77.5593
3239,UID1000191612,3,12.9691,77.5617
3240,UID1000191613,3,12.9626,77.5439
3241,UID1000191614,3,12.9633,77.5439
3242,UID1000191615,3,12.9606,77.5472
3243,UID1000191754,3,12.9634324,77.5463892
3244,UID1000191755,3,12.9653,77.5668
3245,UID1000191756,3,12.9653,77.5669
3246,UID1000191775,3,12.9802377,77.5265745
3247,UID1000191777,3,12.9859,77.5271
3248,UID1000191778,3,12.9874,77.5283
3249,UID1000191780,3,12.9878,77.5289
3250,UID1000191782,3,12.99,77.5298
3251,UID1000191783,3,12.9899,77.5301
3252,UID1000191784,3,12.9875,77.5329
3253,UID1000191785,3,12.9579,77.5322
3254,UID1000191786,3,12.957,77.5323
3255,UID1000191787,3,12.9557,77.5311
3256,UID1000191788,3,12.9559,77.5316
3257,UID1000191789,3,12.9522,77.5355
3258,UID1000191790,3,12.9525,77.5368
3259,UID1000191792,3,12.9682491,77.5381498
3260,UID1000191793,3,12.9775708,77.5371758
3261,UID1000191794,3,12.9683224,77.5382061
3262,UID1000191798,3,12.9629,77.5434
3263,UID1000191799,3,12.9626,77.5449
3264,UID1000191800,3,12.9623,77.5447
3265,UID1000191801,3,12.9622,77.5448
3266,UID1000191802,3,12.9591,77.5459
3267,UID1000191803,3,12.9714331,77.5520514
3268,UID1000191804,3,12.9714302,77.5520768
3269,UID1000191805,3,12.9714719,77.552097
3270,UID1000191806,3,12.9714473,77.5520993
3271,UID1000191808,3,12.9715113,77.5521129
3272,UID1000191813,3,12.9536,77.5334
3273,UID1000191814,3,12.974,77.5532
3274,UID1000191815,3,12.9714,77.5496
3275,UID1000191818,3,12.9644,77.5329
3276,UID1000191821,3,12.9655,77.5265
3277,UID1000191822,3,12.9673,77.5226
3278,UID1000191824,3,12.9632,77.5571
3279,UID1000191829,3,12.9668,77.5543
3280,UID1000191830,3,12.9662,77.5525
3281,UID1000191831,3,12.9665,77.5526
3282,UID1000191833,3,12.9792,77.5299
3283,UID1000191834,3,12.9773,77.5277
3284,UID1000191835,3,12.9736,77.5271
3285,UID1000191836,3,12.9649,77.5304
3286,UID1000191837,3,12.9555,77.5312
3287,UID1000191838,3,12.9565,77.5334
3288,UID1000191839,3,12.9717,77.5481
3289,UID1000191840,3,12.9692,77.5495
3290,UID1000191841,3,12.9698,77.5502
3291,UID1000191842,3,12.9698,77.5503
3292,UID1000191843,3,12.971,77.5509
3293,UID1000191844,3,12.9705,77.551
3294,UID1000191845,3,12.9797609,77.5263236
3295,UID1000192427,3,12.9652,77.5518
3296,UID1000192453,3,12.9711977,77.5626494
3297,UID1000192513,3,12.9745,77.5335
3298,UID1000192514,3,12.9703,77.531
3299,UID1000192515,3,12.9703,77.531
3300,UID1000192516,3,12.9637,77.5205
3301,UID1000192517,3,12.9675,77.5211
3302,UID1000192567,3,12.958,77.5402
3303,UID1000192568,3,12.957,77.5417
3304,UID1000192591,3,12.9694601,77.5236337
3305,UID1000192592,3,12.9697139,77.547092
3306,UID1000192670,3,12.9715,77.5522
3307,UID1000192672,3,12.9609,77.55
3308,UID1000192673,3,12.9585,77.5462
3309,UID1000192674,3,12.9568,77.5463
3310,UID1000192675,3,12.9582,77.5455
3311,UID1000192676,3,12.9579,77.5453
3312,UID1000192677,3,12.9575,77.5445
3313,UID1000192678,3,12.9571,77.5464
3314,UID1000192679,3,12.9767277,77.5263451
3315,UID1000192680,3,12.9574,77.5452
3316,UID1000192681,3,12.9569,77.5451
3317,UID1000192682,3,12.9535,77.5335
3318,UID1000192730,3,12.9654,77.5211
3319,UID1000192734,3,12.9639,77.5198
3320,UID1000192737,3,12.9549,77.5389
3321,UID1000192738,3,12.9588,77.5396
3322,UID1000192739,3,12.9597,77.5398
3323,UID1000192740,3,12.9601,77.5401
3324,UID1000192741,3,12.9599,77.5402
3325,UID1000192742,3,12.9605,77.5393
3326,UID1000192743,3,12.9604,77.5392
3327,UID1000192744,3,12.9652,77.5266
3328,UID1000192745,3,12.9654,77.5267
3329,UID1000192746,3,12.964,77.5225
3330,UID1000192747,3,12.9641,77.5214
3331,UID1000192748,3,12.9654,77.5211
3332,UID1000192749,3,12.9659,77.5214
3333,UID1000192750,3,12.9667,77.5212
3334,UID1000192751,3,12.9695,77.5215
3335,UID1000192752,3,12.9696,77.5218
3336,UID1000192753,3,12.9702,77.5217
3337,UID1000192754,3,12.9706,77.5155
3338,UID1000192779,3,12.9488,77.5268
3339,UID1000192801,3,12.9543,77.538
3340,UID1000193138,3,12.9511,77.5277
3341,UID1000193139,3,12.9777,77.5364
3342,UID1000193164,3,12.9775,77.5374
3343,UID1000193641,3,12.9746,77.5202
3344,UID1000193682,3,12.9731,77.5565
3345,UID1000193683,3,12.9662,77.5509
3346,UID1000193792,3,12.9666,77.5527
3347,UID1000194667,3,12.9697,77.52
3348,UID1000194703,3,12.955,77.5251
3349,UID1000194705,3,12.9532,77.5263
3350,UID1000194706,3,12.9533,77.5253
3351,UID1000194707,3,12.9534,77.5248
3352,UID1000194708,3,12.9543,77.524
3353,UID1000194709,3,12.9531,77.524
3354,UID1000194774,3,12.9519,77.5255
3355,UID1000194775,3,12.9515,77.5255
3356,UID1000194776,3,12.9677,77.5518
3357,UID1000194777,3,12.9906,77.5225
3358,UID1000194778,3,12.9903,77.5234
3359,UID1000194779,3,12.9899,77.5231
3360,UID1000194780,3,12.9894,77.5249
3361,UID1000194918,3,12.978,77.5245
3362,UID1000194920,3,12.9895,77.5243
3363,UID1000194924,3,12.9537,77.5411
3364,UID1000194925,3,12.9571,77.5413
3365,UID1000194926,3,12.9574,77.5416
3366,UID1000194927,3,12.9738,77.5616
3367,UID1000194928,3,12.9515,77.5255
3368,UID1000194998,3,12.9671,77.5619
3369,UID1000194999,3,12.9672,77.5538
3370,UID1000195000,3,12.9681,77.5553
3371,UID1000195001,3,12.9683,77.554
3372,UID1000195002,3,12.9676,77.5538
3373,UID1000195003,3,12.9684,77.5597
3374,UID1000195004,3,12.963,77.5523
3375,UID1000195005,3,12.9614,77.5472
3376,UID1000195006,3,12.9614,77.5474
3377,UID1000195008,3,12.9728,77.5609
3378,UID1000195009,3,12.9725,77.5201
3379,UID1000195011,3,12.9867,77.5327
3380,UID1000195012,3,12.9832,77.5291
3381,UID1000195013,3,12.983,77.529
3382,UID1000195014,3,12.9793,77.5288
3383,UID1000195015,3,12.9809,77.5294
3384,UID1000195016,3,12.9792,77.5288
3385,UID1000195096,3,12.9687,77.5428
3386,UID1000195097,3,12.9703,77.5411
3387,UID1000195098,3,12.9734,77.5541
3388,UID1000195099,3,12.974,77.5552
3389,UID1000195100,3,12.974,77.5562
3390,UID1000195101,3,12.9557,77.5401
3391,UID1000195102,3,12.9541,77.5399
3392,UID1000195103,3,12.9738,77.561
3393,UID1000195104,3,12.9762,77.5607
3394,UID1000195105,3,12.9767,77.5611
3395,UID1000195106,3,12.9692,77.5634
3396,UID1000195107,3,12.9766,77.5606
3397,UID1000195113,3,12.9708,77.5277
3398,UID1000195114,3,12.973,77.5215
3399,UID1000195115,3,12.9727,77.5217
3400,UID1000195116,3,12.974,77.5219
3401,UID1000195117,3,12.9711,77.5214
3402,UID1000195118,3,12.9537,77.5335
3403,UID1000195119,3,12.9735,77.5615
3404,UID1000195120,3,12.9759,77.5614
3405,UID1000195121,3,12.9687,77.5578
3406,UID1000195129,3,12.9732,77.5616
3407,UID1000195130,3,12.9887,77.5298
3408,UID1000195131,3,12.9875,77.5288
3409,UID1000195132,3,12.9891,77.5326
3410,UID1000195133,3,12.9865,77.534
3411,UID1000195134,3,12.9852,77.5334
3412,UID1000195135,3,12.9858,77.5317
3413,UID1000195321,3,12.9691,77.5591
3414,UID1000195322,3,12.9615,77.5488
3415,UID1000195323,3,12.9618,77.5481
3416,UID1000195324,3,12.9752,77.5235
3417,UID1000195325,3,12.974,77.5231
3418,UID1000195326,3,12.9725,77.5201
3419,UID1000195360,3,12.9742,77.5563
3420,UID1000195361,3,12.9511,77.5249
3421,UID1000195362,3,12.952,77.5256
3422,UID1000195363,3,12.9519,77.5255
3423,UID1000195364,3,12.9515,77.526
3424,UID1000195365,3,12.9526,77.5256
3425,UID1000195727,3,12.9616,77.5482
3426,UID1000195728,3,12.9607,77.5423
3427,UID1000195729,3,12.9608,77.5424
3428,UID1000195730,3,12.9608,77.5425
3429,UID1000195731,3,12.9596,77.5425
3430,UID1000195732,3,12.9687,77.5625
3431,UID1000195733,3,12.9596,77.5424
3432,UID1000195913,3,12.9753,77.5209
3433,UID1000195914,3,12.9598,77.5502
3434,UID1000195915,3,12.9597,77.5499
3435,UID1000195919,3,12.9716,77.5615
3436,UID1000195920,3,12.97,77.5614
3437,UID1000195921,3,12.9679,77.5623
3438,UID1000195922,3,12.9682,77.562
3439,UID1000195923,3,12.9682,77.562
3440,UID1000195924,3,12.9681,77.5619
3441,UID1000195925,3,12.9684,77.5615
3442,UID1000195926,3,12.969,77.5596
3443,UID1000195971,3,12.9753,77.5209
3444,UID1000195972,3,12.9743,77.5224
3445,UID1000195973,3,12.9527,77.5271
3446,UID1000195974,3,12.9642,77.5489
3447,UID1000195975,3,12.9634,77.5525
3448,UID1000195976,3,12.951,77.5277
3449,UID1000195977,3,12.9512,77.526
3450,UID1000195978,3,12.9503,77.5259
3451,UID1000195979,3,12.9505,77.5256
3452,UID1000195980,3,12.9501,77.5256
3453,UID1000195981,3,12.9491,77.5262
3454,UID1000195982,3,12.9761,77.561
3455,UID1000195983,3,12.9712,77.5613
3456,UID1000195984,3,12.9713,77.5614
3457,UID1000195985,3,12.9709,77.562
3458,UID1000195986,3,12.9701,77.5592
3459,UID1000195987,3,12.9702,77.5592
3460,UID1000195988,3,12.968,77.5546
3461,UID1000195989,3,12.9678,77.5546
3462,UID1000195995,3,12.9534,77.5262
3463,UID1000195996,3,12.9533,77.5253
3464,UID1000195997,3,12.9536,77.5246
3465,UID1000195998,3,12.9531,77.5237
3466,UID1000195999,3,12.9533,77.5237
3467,UID1000196000,3,12.9582,77.5235
3468,UID1000196011,3,12.9655,77.5259
3469,UID1000196040,3,12.9515,77.5255
3470,UID1000196041,3,12.9523,77.5257
3471,UID1000196042,3,12.9512,77.526
3472,UID1000196043,3,12.9512,77.5258
